ticket_id,service,priority,opened_at,due_at,status,assigned_team,resolution_time_hours,sla_breach_risk,penalty_cost,issue_type,queue_delay_hours,waiting_hours,processing_steps,last_updated_at,breach_flag,actual_penalty_exposure,recommended_action
HD-28978,Service C06GSN039,Blocker,,,Closed,Unassigned Queue,,Low,15000,Project,22.08,0.0,6,,False,0,Continue monitoring under normal SLA watch.
HD-23561,Service DBZ,Medium,2017-09-12T07:59:07Z,2017-09-13T07:59:07Z,Done,Unassigned Queue,23.23,High,2000,Sprint Summary,23.23,0.0,1,2017-09-13T07:12:57Z,False,2000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-1002612,Service C06GSN039,High,2021-09-20T05:28:20Z,2021-09-20T17:28:20Z,Closed,Support Pod 193,7.79,Medium,5000,Ticket,7.76,0.0,3,2021-09-20T13:15:43Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-21659,Service DB6,Medium,2017-05-07T15:01:09Z,2017-05-08T15:01:09Z,Done,Unassigned Queue,17.36,Medium,2000,Story,17.36,0.0,1,2017-05-08T08:22:49Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1005597,Service C06HG2XCU,Blocker,2022-03-14T14:44:09Z,2022-03-14T18:44:09Z,Closed,Support Pod 193,2032.31,Breached,15000,Ticket,0.05,0.0,3,2022-06-07T07:02:52Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1001566,Service C01GGZ-3,Blocker,2021-07-12T06:36:04Z,2021-07-12T10:36:04Z,Closed,Support Pod 088,383.94,Breached,15000,Ticket,0.02,383.72,4,2021-07-28T06:32:16Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1010101,Service C12HGX18A,Blocker,2022-11-27T08:42:03Z,2022-11-27T12:42:03Z,Closed,Support Pod 041,167.06,Breached,15000,Ticket,0.01,52.48,6,2022-12-04T07:45:43Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1004376,Service C12GGZ_0,Highest,2022-01-05T11:12:32Z,2022-01-05T19:12:32Z,Closed,Support Pod 154,3.77,Low,9000,Ticket,0.01,0.0,4,2022-01-05T14:59:03Z,False,0,Continue monitoring under normal SLA watch.
HD-1001659,Service DX8A,Medium,2021-07-21T11:57:33Z,2021-07-22T11:57:33Z,Closed,Support Pod 119,15.6,Medium,2000,Ticket,0.01,0.0,3,2021-07-22T03:33:34Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1008271,Service C07HRU9N,Blocker,2022-08-28T06:36:47Z,2022-08-28T10:36:47Z,Closed,Support Pod 151,0.62,Low,15000,Ticket,0.26,0.02,4,2022-08-28T07:14:21Z,False,0,Continue monitoring under normal SLA watch.
HD-1010155,Service C12HGX18A,Highest,2022-11-29T08:05:32Z,2022-11-29T16:05:32Z,Closed,Support Pod 041,3.04,Low,9000,Ticket,0.01,0.63,5,2022-11-29T11:07:50Z,False,0,Continue monitoring under normal SLA watch.
HD-1004941,Service C02HK_3NWC,Blocker,2022-02-07T08:36:55Z,2022-02-07T12:36:55Z,Closed,Support Pod 099,479.03,Breached,15000,Ticket,0.01,476.92,5,2022-02-27T07:38:35Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1012384,Service C06HG2XCU,High,2023-03-05T19:35:00Z,2023-03-06T07:35:00Z,Closed,Unassigned Queue,11.77,High,5000,Ticket,11.77,0.0,1,2023-03-06T07:21:11Z,False,5000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-20330,Service T.3Q,Medium,2017-02-28T13:15:32Z,2017-03-01T13:15:32Z,Done,Unassigned Queue,18.08,Medium,2000,Story,18.08,0.0,1,2017-03-01T07:20:27Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1007800,Service C12HGA_0,Medium,2022-07-31T10:50:28Z,2022-08-01T10:50:28Z,Closed,Support Pod 143,19.11,Medium,2000,Service,0.02,18.14,4,2022-08-01T05:57:05Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1001746,Service C11GRZ_0,Blocker,2021-07-28T15:38:19Z,2021-07-28T19:38:19Z,Closed,Support Pod 216,0.8,Low,15000,Ticket,0.8,0.0,1,2021-07-28T16:26:34Z,False,0,Continue monitoring under normal SLA watch.
HD-1005265,Service C11GKZ_0,Blocker,2022-02-23T11:42:12Z,2022-02-23T15:42:12Z,Closed,Support Pod 216,7008.85,Breached,15000,Ticket,1.3,2850.58,8,2022-12-12T12:33:03Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1001974,Service T.N2,Blocker,2021-08-12T07:21:57Z,2021-08-12T11:21:57Z,Closed,Support Pod 143,629.09,Breached,15000,Deployment,485.45,0.0,2,2021-09-07T12:27:31Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1012343,Service C06HG2XCU,High,2023-03-05T19:34:11Z,2023-03-06T07:34:11Z,Closed,Support Pod 193,11.58,High,5000,Ticket,11.58,0.0,2,2023-03-06T07:09:11Z,False,5000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-1001565,Service C12HGX18A,Highest,2021-07-12T06:11:29Z,2021-07-12T14:11:29Z,Closed,Support Pod 259,7.52,High,9000,Ticket,0.01,4.66,4,2021-07-12T13:42:51Z,False,9000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-15935,Service C15GG80D,Medium,2016-07-10T16:17:12Z,2016-07-11T16:17:12Z,Closed,Support Pod 082,16.19,Medium,2000,Subtask,16.19,0.0,2,2016-07-11T08:28:28Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1009378,Service C11GG0D.NZ,Highest,2022-10-24T07:33:43Z,2022-10-24T15:33:43Z,Closed,Support Pod 220,1.63,Low,9000,Ticket,0.07,0.65,3,2022-10-24T09:11:35Z,False,0,Continue monitoring under normal SLA watch.
HD-1000112,Service C06HGW8AD,Blocker,2021-04-01T08:36:29Z,2021-04-01T12:36:29Z,Closed,Support Pod 258,314.82,Breached,15000,Ticket,0.01,0.0,6,2021-04-14T11:25:51Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1000143,Service C12HGX18A,Blocker,2021-04-04T09:46:32Z,2021-04-04T13:46:32Z,Closed,Support Pod 259,669.54,Breached,15000,Ticket,0.01,93.68,6,2021-05-02T07:18:43Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-12116,Service D10T,Medium,2015-11-08T13:01:05Z,2015-11-09T13:01:05Z,Done,Unassigned Queue,17.59,Medium,2000,Vacation,17.59,0.0,1,2016-04-02T12:28:39Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1010218,Service C14GG8114,Medium,2022-12-01T11:14:03Z,2022-12-02T11:14:03Z,Closed,Support Pod 119,17.93,Medium,2000,Ticket,17.93,0.0,1,2022-12-02T05:10:07Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1010383,Service C01GGZ-3,Blocker,2022-12-08T08:16:35Z,2022-12-08T12:16:35Z,Closed,Support Pod 111,357.3,Breached,15000,Ticket,0.01,0.0,5,2022-12-23T05:34:29Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1012391,Service C06HG2XCU,High,2023-03-05T19:35:00Z,2023-03-06T07:35:00Z,Closed,Unassigned Queue,11.71,High,5000,Ticket,11.72,0.0,1,2023-03-06T07:17:56Z,False,5000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-1006040,Service C06GGT_0,Blocker,2022-04-11T10:50:55Z,2022-04-11T14:50:55Z,Closed,Support Pod 274,0.52,Low,15000,Ticket,0.01,0.0,4,2022-04-11T11:22:28Z,False,0,Continue monitoring under normal SLA watch.
HD-1009468,Service C12HGX18A,Blocker,2022-10-27T07:30:16Z,2022-10-27T11:30:16Z,Closed,Support Pod 041,1.58,Low,15000,Ticket,0.02,1.39,5,2022-10-27T09:04:54Z,False,0,Continue monitoring under normal SLA watch.
HD-1009797,Service C02GGND01,Blocker,2022-11-13T07:01:34Z,2022-11-13T11:01:34Z,Closed,Support Pod 054,1.25,Low,15000,Ticket,0.02,0.0,3,2022-11-13T08:16:50Z,False,0,Continue monitoring under normal SLA watch.
HD-1007726,Service C06GG10,Medium,2022-07-25T22:13:55Z,2022-07-26T22:13:55Z,Closed,Support Pod 272,13.17,Medium,2000,Ticket,0.01,5.59,6,2022-07-26T11:24:24Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1012041,Service C12GGZCZ0U,Highest,2023-02-20T07:18:29Z,2023-02-20T15:18:29Z,Closed,Support Pod 154,1.54,Low,9000,Ticket,0.02,0.0,4,2023-02-20T08:50:48Z,False,0,Continue monitoring under normal SLA watch.
HD-1010945,Service C12HGX18A,Highest,2023-01-04T07:19:48Z,2023-01-04T15:19:48Z,Closed,Support Pod 041,4.27,Medium,9000,Ticket,0.02,1.04,6,2023-01-04T11:36:19Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1012102,Service C06GRZ01,Highest,2023-02-22T07:30:53Z,2023-02-22T15:30:53Z,Closed,Support Pod 265,1.51,Low,9000,Ticket,0.11,0.0,6,2023-02-22T09:01:56Z,False,0,Continue monitoring under normal SLA watch.
HD-1006172,Service C12HGX18A,Blocker,2022-04-19T07:07:31Z,2022-04-19T11:07:31Z,Closed,Support Pod 143,1679.45,Breached,15000,Ticket,0.02,184.54,4,2022-06-28T06:34:53Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1005162,Service C05GPC3,Highest,2022-02-17T07:36:16Z,2022-02-17T15:36:16Z,Closed,Support Pod 186,2.22,Low,9000,Ticket,0.02,0.0,3,2022-02-17T09:49:36Z,False,0,Continue monitoring under normal SLA watch.
HD-1010047,Service C11GK.Z0,Blocker,2022-11-23T04:44:38Z,2022-11-23T08:44:38Z,Closed,Support Pod 205,462.65,Breached,15000,Ticket,0.03,219.57,4,2022-12-12T11:23:41Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1000186,Service C12GGZ_0,Highest,2021-04-06T10:12:44Z,2021-04-06T18:12:44Z,Closed,Support Pod 103,3.12,Low,9000,Ticket,0.06,0.0,4,2021-04-06T13:19:53Z,False,0,Continue monitoring under normal SLA watch.
HD-1003285,Service C12HHX18A,Blocker,2021-11-04T11:19:57Z,2021-11-04T15:19:57Z,Closed,Support Pod 143,404.75,Breached,15000,Ticket,0.01,89.38,4,2021-11-21T08:05:16Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1003127,Service C06GRN039,Blocker,2021-10-26T10:37:22Z,2021-10-26T14:37:22Z,Closed,Support Pod 265,7032.61,Breached,15000,Ticket,0.01,0.0,6,2022-08-15T11:14:05Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1006255,Service C11GRZVZNV,Highest,2022-04-24T06:37:48Z,2022-04-24T14:37:48Z,Closed,Support Pod 170,4.38,Medium,9000,Ticket,0.1,4.28,2,2022-04-24T11:00:25Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1001794,Service C06GGT_0,Blocker,2021-08-01T12:00:04Z,2021-08-01T16:00:04Z,Closed,Support Pod 093,1602.28,Breached,15000,Ticket,0.01,0.0,6,2021-10-07T06:16:59Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1004883,Service C12GGZCZ0U,Highest,2022-02-03T09:41:34Z,2022-02-03T17:41:34Z,Closed,Support Pod 263,1.59,Low,9000,Ticket,0.01,1.12,6,2022-02-03T11:17:16Z,False,0,Continue monitoring under normal SLA watch.
HD-1001454,Service C12GG0.A,Highest,2021-07-05T06:02:13Z,2021-07-05T14:02:13Z,Closed,Support Pod 088,1.85,Low,9000,Ticket,0.04,0.0,4,2021-07-05T07:53:18Z,False,0,Continue monitoring under normal SLA watch.
HD-1009103,Service C06GG__Z0,Highest,2022-10-09T08:35:18Z,2022-10-09T16:35:18Z,Closed,Support Pod 065,4.29,Medium,9000,Ticket,0.06,4.2,4,2022-10-09T12:52:44Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1001168,Service C12GGZ_0,Highest,2021-06-15T07:28:26Z,2021-06-15T15:28:26Z,Closed,Support Pod 103,1.76,Low,9000,Ticket,0.04,0.15,6,2021-06-15T09:14:07Z,False,0,Continue monitoring under normal SLA watch.
HD-1006500,Service C12GGZCZ0U,Highest,2022-05-15T05:08:11Z,2022-05-15T13:08:11Z,Closed,Support Pod 154,5.91,Medium,9000,Ticket,0.01,0.0,4,2022-05-15T11:03:03Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1012367,Service C06HG2XCU,High,2023-03-05T19:35:00Z,2023-03-06T07:35:00Z,Closed,Unassigned Queue,11.79,High,5000,Ticket,11.79,0.0,1,2023-03-06T07:22:16Z,False,5000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-1009927,Service C06GGTU0,Blocker,2022-11-16T09:36:26Z,2022-11-16T13:36:26Z,Closed,Support Pod 156,1.5,Low,15000,Ticket,0.02,0.0,4,2022-11-16T11:06:37Z,False,0,Continue monitoring under normal SLA watch.
HD-1006384,Service C02HK0X93,Highest,2022-05-08T06:53:30Z,2022-05-08T14:53:30Z,Closed,Support Pod 053,2.67,Low,9000,Ticket,0.01,0.0,3,2022-05-08T09:33:54Z,False,0,Continue monitoring under normal SLA watch.
HD-1002498,Service C08GG811,Blocker,2021-09-14T09:01:47Z,2021-09-14T13:01:47Z,Closed,Support Pod 082,189.58,Breached,15000,Ticket,189.59,0.0,1,2021-09-22T06:36:55Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-12672,Service DN03,Blocker,2016-01-21T16:45:38Z,2016-01-21T20:45:38Z,Done,Unassigned Queue,3521.32,Breached,15000,Story,3521.32,0.0,1,2016-06-16T10:04:49Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1010187,Service C12GGZCZ0U,Highest,2022-11-30T06:52:49Z,2022-11-30T14:52:49Z,Closed,Support Pod 154,1.72,Low,9000,Ticket,0.01,0.0,4,2022-11-30T08:36:14Z,False,0,Continue monitoring under normal SLA watch.
HD-22879,Service T.3Q,Medium,2017-07-23T07:48:26Z,2017-07-24T07:48:26Z,Done,Unassigned Queue,22.82,High,2000,Vacation,22.82,0.0,1,2017-07-26T06:22:39Z,False,2000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-1001667,Service C12GGZCZ0U,Highest,2021-07-25T06:13:02Z,2021-07-25T14:13:02Z,Closed,Support Pod 263,1.79,Low,9000,Ticket,0.02,1.53,4,2021-07-25T08:00:35Z,False,0,Continue monitoring under normal SLA watch.
HD-17242,Service DDE1,Medium,2016-10-10T12:32:35Z,2016-10-11T12:32:35Z,Done,Unassigned Queue,23.73,High,2000,Story,0.85,0.0,2,2016-10-11T12:16:34Z,False,2000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-1005320,Service C12HGX18A,Blocker,2022-02-27T12:57:33Z,2022-02-27T16:57:33Z,Closed,Support Pod 143,186.68,Breached,15000,Ticket,0.01,134.59,9,2022-03-07T07:38:14Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-13688,Service DBZ,Blocker,2015-11-19T12:33:29Z,2015-11-19T16:33:29Z,Done,Support Pod 159,2041.53,Breached,15000,Ticket,2.0,0.0,2,2016-04-02T13:18:52Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1011527,Service C12GG0.A,Highest,2023-01-30T08:41:39Z,2023-01-30T16:41:39Z,Closed,Support Pod 154,1.62,Low,9000,Ticket,0.02,0.0,6,2023-01-30T10:19:05Z,False,0,Continue monitoring under normal SLA watch.
HD-18820,Service DB6,Medium,2016-12-06T12:06:57Z,2016-12-07T12:06:57Z,Done,Unassigned Queue,23.6,High,2000,Retrospective,23.6,0.0,1,2016-12-20T15:06:22Z,False,2000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-1010188,Service C12GG0.A,Highest,2022-11-30T07:04:56Z,2022-11-30T15:04:56Z,Closed,Support Pod 154,6.39,Medium,9000,Ticket,0.01,0.0,7,2022-11-30T13:28:09Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1012141,Service C12HHX18A,Highest,2023-02-23T10:00:39Z,2023-02-23T18:00:39Z,Closed,Support Pod 041,1.61,Low,9000,Ticket,0.01,0.0,4,2023-02-23T11:37:22Z,False,0,Continue monitoring under normal SLA watch.
HD-1004302,Service C12GGZCZ0U,Highest,2022-01-02T12:26:18Z,2022-01-02T20:26:18Z,Closed,Support Pod 263,3.14,Low,9000,Ticket,0.01,0.0,4,2022-01-02T15:34:51Z,False,0,Continue monitoring under normal SLA watch.
HD-1007612,Service C06GG40,Blocker,2022-07-20T07:45:38Z,2022-07-20T11:45:38Z,Closed,Support Pod 274,1.9,Low,15000,Ticket,0.01,0.0,4,2022-07-20T09:39:40Z,False,0,Continue monitoring under normal SLA watch.
HD-1003735,Service C02HKZ40,Highest,2021-12-05T11:41:33Z,2021-12-05T19:41:33Z,Closed,Support Pod 093,3.43,Low,9000,Ticket,0.04,0.0,4,2021-12-05T15:07:31Z,False,0,Continue monitoring under normal SLA watch.
HD-1005532,Service C06HS__Z0,Blocker,2022-03-10T10:09:22Z,2022-03-10T14:09:22Z,Closed,Support Pod 264,289.1,Breached,15000,Ticket,0.01,0.0,4,2022-03-22T11:15:23Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1005207,Service C12GGZCZ0U,Highest,2022-02-21T06:03:51Z,2022-02-21T14:03:51Z,Closed,Support Pod 263,3.06,Low,9000,Ticket,0.01,0.4,5,2022-02-21T09:07:37Z,False,0,Continue monitoring under normal SLA watch.
HD-1001692,Service C12GGZCZ0U,Highest,2021-07-26T05:43:06Z,2021-07-26T13:43:06Z,Closed,Support Pod 120,2.88,Low,9000,Ticket,0.01,0.0,4,2021-07-26T08:36:12Z,False,0,Continue monitoring under normal SLA watch.
HD-1012564,Service C12HHX18AJ28AV.EW8X3D,Highest,2023-03-13T14:22:54Z,2023-03-13T22:22:54Z,Closed,Support Pod 041,4.74,Medium,9000,Deployment,0.01,0.0,5,2023-03-13T19:07:36Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1006486,Service C06HST2_0,Highest,2022-05-12T07:46:21Z,2022-05-12T15:46:21Z,Closed,Support Pod 264,1.6,Low,9000,Ticket,0.01,0.0,3,2022-05-12T09:22:30Z,False,0,Continue monitoring under normal SLA watch.
HD-1008189,Service C12GG0.A,Highest,2022-08-22T11:12:11Z,2022-08-22T19:12:11Z,Closed,Support Pod 154,3.71,Low,9000,Ticket,0.01,0.0,7,2022-08-22T14:55:05Z,False,0,Continue monitoring under normal SLA watch.
HD-1002697,Service C07HR0C-0,Medium,2021-09-26T10:31:55Z,2021-09-27T10:31:55Z,Closed,Support Pod 087,18.8,Medium,2000,Ticket,0.51,18.28,5,2021-09-27T05:20:03Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1012484,Service C11GRX0Z2,Highest,2023-03-09T11:01:38Z,2023-03-09T19:01:38Z,Closed,Support Pod 220,1.61,Low,9000,Ticket,0.2,0.0,3,2023-03-09T12:38:12Z,False,0,Continue monitoring under normal SLA watch.
HD-1005034,Service C06HS__Z0,Blocker,2022-02-10T10:35:26Z,2022-02-10T14:35:26Z,Closed,Support Pod 232,432.73,Breached,15000,Ticket,0.02,2.79,5,2022-02-28T11:19:09Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1009337,Service C06HS__Z0,Highest,2022-10-20T11:14:08Z,2022-10-20T19:14:08Z,Closed,Support Pod 232,2.23,Low,9000,Ticket,0.01,0.0,3,2022-10-20T13:27:51Z,False,0,Continue monitoring under normal SLA watch.
HD-1001263,Service C12HGX18A,Blocker,2021-06-22T08:14:45Z,2021-06-22T12:14:45Z,Closed,Support Pod 259,480.8,Breached,15000,Ticket,0.01,120.22,5,2021-07-12T09:02:46Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-13630,Service DBZ,Blocker,2015-11-01T06:43:57Z,2015-11-01T10:43:57Z,Done,Support Pod 203,0.0,Low,15000,Retrospective,40255.46,0.0,3,,False,0,Continue monitoring under normal SLA watch.
HD-1010712,Service C12GGZCZ0U,Highest,2022-12-26T06:58:33Z,2022-12-26T14:58:33Z,Closed,Support Pod 176,1.44,Low,9000,Ticket,0.07,0.88,5,2022-12-26T08:25:03Z,False,0,Continue monitoring under normal SLA watch.
HD-1006245,Service C07HRU9N,Blocker,2022-04-21T11:13:54Z,2022-04-21T15:13:54Z,Closed,Support Pod 090,0.61,Low,15000,Ticket,0.18,0.0,5,2022-04-21T11:50:32Z,False,0,Continue monitoring under normal SLA watch.
HD-1006038,Service C02HK0X93,Blocker,2022-04-11T10:42:59Z,2022-04-11T14:42:59Z,Closed,Support Pod 099,692.96,Breached,15000,Ticket,0.05,692.47,5,2022-05-10T07:40:28Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1011502,Service C06HG2XCU,Blocker,2023-01-29T16:15:22Z,2023-01-29T20:15:22Z,Closed,Support Pod 257,189.42,Breached,15000,Ticket,0.01,0.0,4,2023-02-06T13:40:37Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-11831,Service D1Z0,Medium,2015-11-08T19:32:27Z,2015-11-09T19:32:27Z,Done,Unassigned Queue,12.67,Medium,2000,Story,12.67,0.0,2,2016-04-02T12:20:21Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1006668,Service C12HGX18A,Blocker,2022-05-24T08:37:43Z,2022-05-24T12:37:43Z,Closed,Support Pod 143,805.2,Breached,15000,Ticket,0.01,606.11,8,2022-06-26T21:49:49Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-20675,Service T.3I,Medium,2017-03-19T16:11:32Z,2017-03-20T16:11:32Z,Done,Support Pod 216,23.07,High,2000,Story,23.07,0.0,1,2017-03-20T19:48:52Z,False,2000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-19014,Service T.3P,Medium,2016-12-13T16:15:57Z,2016-12-14T16:15:57Z,Done,Support Pod 085,23.07,High,2000,Story,23.07,0.0,1,2016-12-14T15:20:04Z,False,2000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-1007361,Service C06GSN039,Blocker,2022-07-03T10:34:12Z,2022-07-03T14:34:12Z,Closed,Support Pod 044,0.67,Low,15000,Ticket,0.01,0.0,6,2022-07-03T11:14:18Z,False,0,Continue monitoring under normal SLA watch.
HD-11172,Service DZC0,Medium,2016-02-17T13:14:17Z,2016-02-18T13:14:17Z,Done,Unassigned Queue,18.5,Medium,2000,Ticket,18.5,0.0,1,2016-04-02T11:59:23Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1011920,Service C12HHX18AJ28AV.EW8X3D,Blocker,2023-02-15T20:51:21Z,2023-02-16T00:51:21Z,Closed,Unassigned Queue,0.17,Low,15000,Deployment,0.17,0.0,1,2023-02-15T21:01:36Z,False,0,Continue monitoring under normal SLA watch.
